gene_id,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000037757,MRI1,2622.406993614058,0.053889949334872546,0.08858349101160913,0.6083520610833695,0.5429539990610961,0.6845435391193035
ENSG00000037897,METTL1,1445.676800155378,-0.08084820490564387,0.06188591691227873,-1.3064071591642339,0.19141413253439563,0.3372605224368359
ENSG00000037965,HOXC8,101.48017480231852,-0.16131065893589094,0.1614921528732553,-0.9988761439231861,0.31785469402289757,0.4787525404600132
ENSG00000038002,AGA,772.0794190321927,-0.09841389091491215,0.07566464585783719,-1.300658845345255,0.19337525506491243,0.3396793746053138
ENSG00000038210,PI4K2B,802.5481567667803,-0.1680605236221193,0.061346279463909685,-2.7395389759698485,0.006152541932250718,0.027231386711069363
ENSG00000038219,BOD1L1,2863.276371729591,-0.19332749515700198,0.060468739746143696,-3.1971477488801336,0.0013879381481594721,0.008784650550803021
ENSG00000038274,MAT2B,5394.559602865217,0.14655995278658066,0.06234472485316825,2.3507995765760885,0.018733121142443132,0.062382115032455915
ENSG00000038295,TLL1,84.69919785729903,0.2506290163206316,0.17881308703692778,1.4016256890015701,0.16102705166653844,0.29837654418015697
ENSG00000038358,EDC4,2069.587133885392,0.09692212360183605,0.06931123595512892,1.3983609189220347,0.16200471274810863,0.29976136024533256
ENSG00000038382,TRIO,5218.0460296239,0.013205039126255185,0.0669232790207143,0.19731608073429757,0.8435801961108393,0.9021490893556966
ENSG00000038427,VCAN,6156.854618082789,0.14569795596078336,0.16103945992467372,0.9047345043813091,0.36560605689525444,0.5256565022059106
ENSG00000038532,CLEC16A,2680.311949602182,0.22941179614168336,0.07090884731572086,3.2353056751893012,0.0012151256679796844,0.007922010705519074
ENSG00000038945,MSR1,1942.9243951566416,0.10975274148827609,0.11200171619756602,0.9799201763540584,0.327125522663335,0.4881966645349132
ENSG00000039068,CDH1,13820.997349071882,0.21419862886382462,0.08119585706610048,2.638048745386705,0.008338459492940101,0.03437577501230083
ENSG00000039123,MTREX,2368.909215990883,0.02877917267107192,0.053615668872345604,0.5367679500481978,0.5914279127781623,0.7237970444081929
ENSG00000039139,DNAH5,274.92153274157704,0.14047408572371659,0.13334930669455283,1.0534294418604186,0.29214421640057303,0.4509074939299962
ENSG00000039319,ZFYVE16,1572.3510800439349,-0.15676961246041196,0.05445852054211572,-2.878697601400566,0.003993210296416181,0.019650088582580515
ENSG00000039523,RIPOR1,3676.909742472011,0.17078451302312733,0.06455838409567374,2.645427320021353,0.008158781188701886,0.03381922448146628
ENSG00000039537,C6,49.79270299436223,-0.3645143012069214,0.22123943610857097,-1.6476009323583694,0.0994345889915534,0.21115220610699056
ENSG00000039560,RAI14,4012.6897649636057,0.1252003574133912,0.09282768111351918,1.34873946986011,0.17742066303141027,0.3199024875455557
ENSG00000039600,SOX30,61.07118592003488,0.41989523984740296,0.1428289530019532,2.939846795920018,0.0032837456768212924,0.01688862933193271
ENSG00000039650,PNKP,2470.896970710511,-0.06285050278400613,0.06076263019736941,-1.0343611291982404,0.3009673691194221,0.4609756577367496
ENSG00000039987,BEST2,11.136512321666153,-0.6087118397620196,0.15277599533002378,-3.9843421634864296,6.76673146679658e-5,8.652868827225774e-4
ENSG00000040199,PHLPP2,481.43476017583026,0.12566996035856678,0.07351806596331072,1.7093752224287637,0.08738146756399075,0.19197794814938984
ENSG00000040275,SPDL1,1051.4388738928847,-0.1534859056178016,0.058822698769703655,-2.6092972411672783,0.00907283953480657,0.03651176722686513
ENSG00000040341,STAU2,2795.5307709163467,-0.07974334392331513,0.04922061537307927,-1.6201208237418738,0.10520632504069716,0.21992309910423125
ENSG00000040487,SLC66A1,1202.0772957735778,-0.010256871596804787,0.06340540103386486,-0.16176652823828977,0.8714897124147343,0.9214674467872478
ENSG00000040531,CTNS,1102.9268662388113,-0.011451849950872454,0.05907672740022562,-0.19384706050641387,0.8462956368871126,0.9042039926917014
ENSG00000040608,RTN4R,1284.0621260446815,-0.13250213145545095,0.09248714995368885,-1.432654498725486,0.15195659883961674,0.2860193310665733
ENSG00000040633,PHF23,2748.583430433206,-0.12600286898884272,0.04920334383045542,-2.5608598761706647,0.010441346004260275,0.040530765339215596
ENSG00000040731,CDH10,5.931558619615284,-0.9494018978508797,0.32315126127697164,-2.937948916241893,0.003303914582032784,0.016973197494728334
ENSG00000040933,INPP4A,1560.9811013573876,0.0581588100597542,0.05353454929199767,1.086378998775801,0.27731134906258104,0.4356178795360648
ENSG00000041353,RAB27B,279.67275351926065,0.18517973578960248,0.12930101537004213,1.4321599506364506,0.1520980504699502,0.28614360246721177
ENSG00000041357,PSMA4,6526.431467257009,-0.2609021159096112,0.06421249301121151,-4.0631052257083,4.8424186737622004e-5,6.644469357928826e-4
ENSG00000041515,MYO16,40.77018140892581,-0.8917817579290302,0.18215965424188968,-4.895605240581067,9.800362590303158e-7,2.981339017036797e-5
ENSG00000041802,LSG1,3520.0536769846835,0.04515797232528403,0.057762805363815985,0.7817828798455845,0.4343421840633031,0.5898921724678773
ENSG00000041880,PARP3,1810.060821042327,0.19604727133777172,0.0753303680522323,2.6024998470980147,0.009254685644264295,0.037047206021481545
ENSG00000041982,TNC,3066.6892698412835,0.011631738469491873,0.15248283422628375,0.07628228140244582,0.93919452215865,0.9652328496019659
ENSG00000041988,THAP3,707.145825072764,-0.0862888938987115,0.05687887220665568,-1.5170640793509687,0.1292505062678165,0.25428662548176983
ENSG00000042062,RIPOR3,201.44213164724505,-0.47561881807233325,0.13061516372580684,-3.641375201050725,2.7118557644971377e-4,0.0025380295706557187
ENSG00000042088,TDP1,1478.5463388080218,-0.1481910060299522,0.05512457384030484,-2.6882930008540216,0.007181834820635788,0.030747800601927906
ENSG00000042286,AIFM2,958.2020691848322,0.05646543756886475,0.0689629976617092,0.8187787579340746,0.4129126524896092,0.5713489523627958
ENSG00000042317,SPATA7,518.9745335456531,-0.18954236677115419,0.062019005282374515,-3.0561981106946448,0.0022416308980521553,0.012610990498396535
ENSG00000042429,MED17,1779.4228746405333,-0.09739912212673706,0.04785262038999249,-2.0353978806792017,0.041810854415727454,0.11240445399282763
ENSG00000042445,RETSAT,1893.61338952032,0.25855586905524897,0.06085550332826092,4.248685080469579,2.1502895153150486e-5,3.47671477800096e-4
ENSG00000042493,CAPG,8368.49518683166,0.15212548084266597,0.08310580655279788,1.8305036332932918,0.0671746639783478,0.15903579899463924
ENSG00000042753,AP2S1,4820.730129381162,-0.22460083574355763,0.07490471229009368,-2.9984873965434296,0.002713233782447541,0.014649050661854545
ENSG00000042781,USH2A,46.764163777209134,0.5412268086243525,0.16596790712605633,3.2610329189322043,0.0011100715208179498,0.007403998262205227
ENSG00000042813,ZPBP,6.819400919407119,-0.6948784221088355,0.1652675990684788,-4.204565359607554,2.6158434241784057e-5,4.0740084508870863e-4
ENSG00000042832,TG,78.9448455526552,-0.006376453869732794,0.15531784349826544,-0.04105422613470683,0.9672526660658789,0.9820737772916055
ENSG00000042980,ADAM28,1267.0210111152403,-0.10706888792795977,0.12655615347404028,-0.8460188223871878,0.3975422441205543,0.5571461907679387
ENSG00000043039,BARX2,947.5058139197306,-0.22668693170074786,0.20042471058823386,-1.1310328503677818,0.2580412651326488,0.41420260158977507
ENSG00000043093,DCUN1D1,2887.6267181195276,0.02865647420157089,0.04969385183739659,0.5766603541890419,0.5641689193626609,0.7018218219979797
ENSG00000043143,JADE2,3244.2895319042937,0.5441532091047708,0.08529674266015563,6.3795309426154585,1.7763119390089972e-10,2.489842780970919e-8
ENSG00000043355,ZIC2,655.1336540628068,-0.8848012702342403,0.316597112392028,-2.794723121601408,0.005194418216524232,0.023908231558854395
ENSG00000043462,LCP2,1253.309719659861,0.12543013774443046,0.11051000985320437,1.1350115515422103,0.2563704784072872,0.41217424188614676
ENSG00000043514,TRIT1,1815.242650422805,0.11391147995559739,0.06939738821898575,1.6414375652891424,0.10070661739651988,0.21291054440183144
ENSG00000043591,ADRB1,36.01584315590476,0.2894597468797694,0.15220212923186857,1.9018114157838035,0.057195813318418776,0.14152934686151913
ENSG00000044012,GUCA2B,3.4781904594252353,-0.7734059523367364,0.4690028253028926,-1.649043269275091,0.09913877056030893,0.21067133261223897
ENSG00000044090,CUL7,6413.036384596072,0.09027545891713568,0.08422122394523521,1.0718849084387236,0.2837717294798017,0.4422376059075284
ENSG00000044115,CTNNA1,19917.419873071292,0.0995642171945396,0.04634549465113603,2.148304121986517,0.031689603661046915,0.09162045548112348
ENSG00000044446,PHKA2,2270.2665257037456,-0.10302056659025573,0.06513374216367823,-1.581677379005333,0.11372323933974095,0.23195263792800086
ENSG00000044459,CNTLN,641.8113753452875,-0.10613567366273671,0.08436876436283397,-1.2579972512847595,0.20839275032796167,0.3577664119536572
ENSG00000044524,EPHA3,97.02731128075723,-0.05223891274236102,0.14384186423109271,-0.36316904693640023,0.7164786083437826,0.8165065803337251
ENSG00000044574,HSPA5,32791.6821021817,-0.09526383011942174,0.0545090822761066,-1.7476689414229873,0.08052136987620136,0.18089759608977207
ENSG00000046604,DSG2,12515.559334289248,-0.04266423100859484,0.08717782802707126,-0.48939314013818225,0.624563391715083,0.7498711289340609
ENSG00000046647,GEMIN8,880.722882614919,-0.13509574969223756,0.07692149265593082,-1.756280917435127,0.0790404539583576,0.17834481416747983
ENSG00000046651,OFD1,1797.7949963866229,-0.034236191347829834,0.06386936243143354,-0.5360346501749385,0.5919346031832794,0.7241512144481851
ENSG00000046653,GPM6B,1897.327582529985,-0.24487090867539751,0.10247576182539567,-2.3895495316504523,0.016869049029901436,0.05796488995339694
ENSG00000046774,MAGEC2,56.028211552349354,-1.8591986181755709,0.5179727016156457,-3.5893756801785335,3.314708617462157e-4,0.0029739350284291198
ENSG00000046889,PREX2,1109.6389662277645,-0.15407307500141293,0.13361788921829207,-1.1530871794397466,0.2488746033093902,0.40404428202990983
ENSG00000047056,WDR37,1357.8155484720885,0.12134991062847172,0.061427135696294405,1.97550983377192,0.04821031975887034,0.12473464557008537
ENSG00000047188,YTHDC2,1075.8110653202016,0.02432952348774389,0.05895023299742716,0.4127129317505112,0.6798169491386369,0.7905142675197112
ENSG00000047230,CTPS2,2105.375762855084,-0.239289427753067,0.06280934990053991,-3.8097739927572483,1.390938837985186e-4,0.0014970872714569438
ENSG00000047249,ATP6V1H,3012.7602688958914,-0.14473290607974543,0.05593058123409226,-2.587723976512586,0.009661236350388045,0.03825243703193127
ENSG00000047315,POLR2B,5505.890809475028,-0.01642865939133631,0.05767288825357679,-0.2848593141217863,0.7757519277097512,0.8581164102912091
ENSG00000047346,ATOSA,1399.910674672876,-0.06156028575896556,0.05915797920012537,-1.0406083269124768,0.29805736502396596,0.4573001173414459
ENSG00000047365,ARAP2,898.0603166378611,0.004300547269775104,0.08966931887031952,0.047960075128869774,0.961748061400889,0.9783382557275162
ENSG00000047410,TPR,5855.945954156154,0.0819171926565925,0.055939657640096126,1.4643849482174225,0.14308879837031813,0.2736815454921735
ENSG00000047457,CP,21104.718776408878,0.3836414626036344,0.13464076523486482,2.84937078257404,0.004380579597956347,0.020978428760567817
ENSG00000047578,KATNIP,1747.014757322423,0.08662046751980329,0.06025943182236885,1.4374590815117674,0.15058759153715376,0.28404899898927
ENSG00000047579,DTNBP1,1085.590141521446,-0.0794223403888491,0.05346240062384417,-1.48557377637522,0.13739189563580514,0.2655446671908826
ENSG00000047597,XK,446.3076780140343,-0.27746282926703253,0.126350549639562,-2.195976432698915,0.02809363027479742,0.08404532975106492
ENSG00000047617,ANO2,252.27027774071678,-0.053949633609895,0.1536072497865752,-0.35121801662912155,0.7254247947247425,0.8229278845467384
ENSG00000047621,C12orf4,1036.5781153669013,-0.09059050456314371,0.059384431959398805,-1.525492483031252,0.12713630703936593,0.25145748256499795
ENSG00000047634,SCML1,578.7258433214838,-0.23190797272483374,0.09354688907789961,-2.479055958041707,0.013173063773691051,0.04805596958642609
ENSG00000047644,WWC3,2245.2080445877364,0.051717414707214575,0.07547373430138621,0.685237257516549,0.4931942168250512,0.6422236052125418
ENSG00000047648,ARHGAP6,214.31305185065702,-0.09355104218740076,0.1309763822312998,-0.7142588655578594,0.47506712292419584,0.6270679546486561
ENSG00000047662,FAM184B,23.60987075549697,-0.3465154234527679,0.1042678456348482,-3.3233200642342244,8.895278876990437e-4,0.006246233976744498
ENSG00000047849,MAP4,15917.241780270037,0.09735119505266245,0.05951041820683065,1.635868104880641,0.10186719456806925,0.2146543285112596
ENSG00000047932,GOPC,2064.136565625638,0.021477273858486953,0.0528667759564737,0.4062527640454117,0.6845568886611417,0.7934606974863764
ENSG00000047936,ROS1,155.9110545080133,-0.5040914816737531,0.242753826846643,-2.0765542122316663,0.03784272264419961,0.10422764389700806
ENSG00000048028,USP28,2969.7777896850994,0.04354930570707245,0.06739152188580093,0.6462134180745973,0.518141150874057,0.6632177613955511
ENSG00000048052,HDAC9,1490.58588309506,0.2127641598613457,0.10584027413510617,2.010238178235915,0.044405986475646766,0.11744105438048134
ENSG00000048140,TSPAN17,3364.4112644609563,0.023136433748437494,0.055672294762388774,0.41558254149904494,0.6777155040749939,0.789245984230494
ENSG00000048162,NOP16,1641.9610848079749,-0.0029636260475401914,0.07438888545720568,-0.0398396350385583,0.9682209771094265,0.9828378722571427
ENSG00000048342,CC2D2A,992.6008300462044,-0.31858523788356846,0.07500153001214667,-4.247716517676011,2.1596041594669994e-5,3.4852185227449573e-4
ENSG00000048392,RRM2B,1755.932187753854,0.12687500413637814,0.06875422559795527,1.8453411849664025,0.0649879229695853,0.15533520205911597
ENSG00000048405,ZNF800,1476.5168807632183,0.061171450840426606,0.04589287673589006,1.3329182041139749,0.1825586478889491,0.3262956039070555
ENSG00000048462,TNFRSF17,37.403251594394476,-0.7463395123311124,0.2124745031885552,-3.5126074005632195,4.437326233511665e-4,0.003697163174533587
ENSG00000048471,SNX29,1568.1939062874324,0.21587932073749586,0.07425992217796466,2.9070771205514983,0.003648232425104749,0.018342932179191383
ENSG00000048540,LMO3,1380.835374585198,0.06210990058659516,0.22929221658073126,0.2708766198556371,0.7864859276424226,0.8646884622601803
ENSG00000048544,MRPS10,3192.8236427903084,-0.1408081533143167,0.06011636979814095,-2.3422597503329463,0.019167369902534072,0.06343403820631599
ENSG00000048545,GUCA1A,12.78292175946028,-0.3800435523103586,0.21394358951448642,-1.7763727026026424,0.07567150728192501,0.17296615726182107
ENSG00000048649,RSF1,4273.0938273626925,-0.09279032014320832,0.07462096832659397,-1.2434885558854243,0.21368785551474806,0.36458989730241004
ENSG00000048707,VPS13D,2998.7605222225434,0.40109075302916763,0.07087395384413285,5.659212323772044,1.5206932336039553e-8,1.0076389855538646e-6
ENSG00000048740,CELF2,1278.1130470958528,0.16828277833467564,0.10897876230066889,1.5441795702394645,0.12254483664398619,0.24527812097173948
ENSG00000048828,FAM120A,12483.939225492077,0.16406941415457937,0.05397809544617638,3.0395554492688475,0.0023692758404316237,0.013154462024480515
ENSG00000048991,R3HDM1,2912.1259874789807,0.005631431453107612,0.050455537750887396,0.11161176164470804,0.9111312458526486,0.9474225954078385
ENSG00000049089,COL9A2,4075.3358361519067,0.21409652563431789,0.15755143163268168,1.3588992712771184,0.17417850981657768,0.3154010539478961
ENSG00000049130,KITLG,448.9829831370853,-0.36511184553478393,0.10543330727246522,-3.462964929965124,5.342580247950607e-4,0.0042449772333848085
ENSG00000049167,ERCC8,336.9168308539538,-0.0953362970756789,0.05847573817242745,-1.6303564530397323,0.10302618263404661,0.2165694856010054
ENSG00000049192,ADAMTS6,148.01713524929937,-0.5391011783565757,0.13513018593376946,-3.9894948314568444,6.621416194944852e-5,8.520864823748947e-4
ENSG00000049239,H6PD,7777.91444159367,0.38041833770533107,0.08054810962843703,4.722871082390078,2.3253826395386812e-6,6.149945204306799e-5
ENSG00000049245,VAMP3,5895.076523448026,0.17662156368950443,0.053687939995969935,3.289780976933786,0.001002653950323997,0.006838930203566504
ENSG00000049246,PER3,1822.49879066241,0.28596523612861596,0.09005273667761945,3.1755307687354946,0.0014956265956344742,0.009279301268522775
ENSG00000049247,UTS2,9.246765948461803,-0.5090880142586867,0.2185337614458872,-2.329562310603187,0.019829296102394072,0.06496282180164084
ENSG00000049249,TNFRSF9,161.71554059438046,-0.1181786183525724,0.13593349513041048,-0.8693855641627946,0.38463627629130553,0.5444330430606519
ENSG00000049283,EPN3,3838.6182169114268,0.15244013097391357,0.11306759278771107,1.348221247268667,0.1775872327381602,0.3200785909945356
ENSG00000049323,LTBP1,3684.4851864757193,0.08937136709654857,0.12191617768531848,0.7330558486440388,0.4635243671723305,0.6167463321368533
ENSG00000049449,RCN1,9144.208152474775,-0.188893990515308,0.06402364225520144,-2.9503787017047096,0.003173846415962897,0.016411415831917114
ENSG00000049540,ELN,3287.6014267977403,-0.23216382482968678,0.15429636421227785,-1.5046616685684209,0.13241108270574925,0.25878999323606566
ENSG00000049541,RFC2,2337.492003085484,-0.10336736260283685,0.05757820584792885,-1.7952515379837088,0.07261363248189885,0.16768907904814573
ENSG00000049618,ARID1B,5401.6051078513565,0.15875512917052753,0.05710409076824734,2.780100813001704,0.005434202534885342,0.024714703658751277
ENSG00000049656,CLPTM1L,8326.877688784836,0.0015004736896945157,0.06086073392833643,0.024654216156205493,0.9803307741825982,0.988810287210456
ENSG00000049759,NEDD4L,2383.217833812311,0.01923848576389947,0.07726130277730643,0.24900545386027703,0.80335656269659,0.8761529378415887
ENSG00000049768,FOXP3,236.67347071238754,0.05804004219084841,0.1110962334345412,0.5224303326633127,0.6013707411917435,0.731618216450524
ENSG00000049769,PPP1R3F,578.5055386713706,-0.035790778716339476,0.10669434570755194,-0.3354515038167216,0.7372845217929278,0.8312986823148437
ENSG00000049860,HEXB,3878.7815034045343,0.08025255349623585,0.057124719942166446,1.4048655919448572,0.16006124994105575,0.2970817681769123
ENSG00000049883,PTCD2,658.1851204318285,-0.08047026778978039,0.057233259247860435,-1.4060053340888259,0.1597225408481029,0.2968346903961378
ENSG00000050030,NEXMIF,59.391462245117914,-0.2681353442483519,0.1904184192147824,-1.4081376442155458,0.15909031607616742,0.2960220299744637
ENSG00000050130,JKAMP,2005.5182472054114,-0.02687444141784348,0.048143344766042935,-0.5582171647699662,0.576696101197629,0.7120899901437359
ENSG00000050165,DKK3,2025.930864632455,-0.028399441877194696,0.10816321923815722,-0.26256098956026724,0.792888971132647,0.8692108550101728
ENSG00000050327,ARHGEF5,1236.5373828106744,0.266502802914813,0.06488487362298692,4.107317900676289,4.0028013252179834e-5,5.713808449582193e-4
ENSG00000050344,NFE2L3,1693.6476619050236,-0.15943692351255465,0.08797538756324849,-1.812290095317057,0.06994138417199179,0.16341478425208802
ENSG00000050393,MCUR1,3901.560892280872,-0.18195183011599386,0.05671969070713512,-3.207912946060988,0.0013370196257391515,0.008545056459413322
ENSG00000050405,LIMA1,2300.723411426464,0.0667835348468559,0.07330663738865892,0.9110162084339147,0.3622868335725509,0.5222777437784037
ENSG00000050426,LETMD1,3190.3040334316574,0.2299870773251838,0.06420461485394094,3.5820957395100237,3.4084882434097687e-4,0.0030460751727029328
ENSG00000050438,SLC4A8,525.3884530034121,-0.41845722289174353,0.10499196682577544,-3.9856118095790602,6.730647359959197e-5,8.618823344566162e-4
ENSG00000050555,LAMC3,973.8812145824414,-0.0837005425550462,0.15626030602389232,-0.5356481417759947,0.59220175022922,0.7242512935443904
ENSG00000050628,PTGER3,400.6391143467738,0.3820041696456348,0.16868559867397398,2.2645926661703406,0.023537687384572965,0.07399995505895249
ENSG00000050730,TNIP3,60.98712468624353,-0.31056662000469965,0.18625059037013822,-1.6674664997705864,0.0954216803627654,0.20498515306732298
ENSG00000050748,MAPK9,2046.2805788497935,0.15156284372328419,0.05736655125157151,2.642007239700195,0.008241629416563923,0.034077370371823866
ENSG00000050767,COL23A1,1256.059628262396,0.49700117052338577,0.15849680017033416,3.135717377191628,0.0017143432610638048,0.010262405684331358
ENSG00000050820,BCAR1,3950.5999290301343,0.14730302333191478,0.06519633782201162,2.2593757295702317,0.023860022814210857,0.07472968987977831
ENSG00000051009,FHIP1B,2268.090748849707,0.07141724492784314,0.06124402154966043,1.1661096564328917,0.24357011294064548,0.397949664443608
ENSG00000051108,HERPUD1,6097.161883444678,0.050804736868465046,0.0650949078629449,0.7804717532657497,0.4351132475460173,0.5907632513809349
ENSG00000051128,HOMER3,1784.2676973845253,-0.08203281427078066,0.08347594922021767,-0.9827119671843457,0.3257492191612685,0.4866209437249249
ENSG00000051180,RAD51,684.3249162205349,-0.22607291002336985,0.07651375306300734,-2.9546702517285217,0.0031300339917764743,0.016230927546428832
ENSG00000051341,POLQ,562.1446587155508,-0.09288227261541807,0.0849975759340693,-1.092763782904406,0.2744975269623374,0.43253944614066
ENSG00000051382,PIK3CB,2495.230270128091,0.45549438367150086,0.05931437206803592,7.679325731528117,1.5992811207603062e-14,6.335239257063978e-12
ENSG00000051523,CYBA,20276.562892139907,-0.11442033886704876,0.09726698261590058,-1.1763533296687674,0.23945371317759034,0.39361525874648995
ENSG00000051596,THOC3,1534.821607187665,-0.03750522424846557,0.07200205844926597,-0.5208910002884497,0.6024427051591921,0.7325748854483469
ENSG00000051620,HEBP2,5358.339302587152,0.060942184953543956,0.07925527570566203,0.7689353725784872,0.4419316773059464,0.5969074956540623
ENSG00000051825,MPHOSPH9,930.3523394852658,-0.09250570495401077,0.06740305310112864,-1.3724260355865363,0.16993084972372802,0.3099450981174098
ENSG00000052126,PLEKHA5,1732.9233840187803,-0.37428780156071223,0.0783600244658543,-4.776514608208292,1.7835960193787584e-6,4.928855191823979e-5
ENSG00000052344,PRSS8,11732.393810498263,0.07655763904101816,0.09047501685723734,0.8461743550909778,0.3974554859194487,0.5570674459214056
ENSG00000052723,SIKE1,3097.37715441179,-0.05039081523998085,0.052577708297949256,-0.9584064591485114,0.3378578394399232,0.49861873736731843
ENSG00000052749,RRP12,2398.5819441229264,0.1292241193996586,0.06620763076935707,1.9518009917894164,0.05096183649988852,0.12995054361894326
ENSG00000052795,FNIP2,731.7052634956341,-0.1902892856448701,0.07273954194245166,-2.6160363478150392,0.008895708736572111,0.03594979032996607
ENSG00000052802,MSMO1,2851.162005275537,-0.15976696052929484,0.08276314848536587,-1.9304118252285285,0.0535558308860846,0.13466183943786858
ENSG00000052841,TTC17,4714.827093529544,0.0015187939982039224,0.048703391619021014,0.031184563286363827,0.9751223506406838,0.9863249429031611
ENSG00000052850,ALX4,58.71219149363239,-1.5122588697431143,0.2630176992517988,-5.749646788200972,8.943008089961667e-9,6.415728087215808e-7
ENSG00000053108,FSTL4,214.8168060623157,-0.7810587633326916,0.18649348171499902,-4.188129022795084,2.812636093061968e-5,4.316674868203638e-4
ENSG00000053254,FOXN3,2543.057764807691,0.05664075021030745,0.0651555082753315,0.8693163741576119,0.38467410920710027,0.5444330430606519
ENSG00000053328,METTL24,221.47004554118766,-0.09117127181653006,0.1624573615429429,-0.5612012342846677,0.5746603616306994,0.7106040383845416
ENSG00000053371,AKR7A2,3930.5294232563906,0.05314374468747831,0.061756173578035825,0.8605414100069728,0.38949066703304963,0.5492840286878903
ENSG00000053372,MRTO4,2961.522507082528,-0.07812699380289546,0.05571898594534773,-1.4021610852632307,0.16086714932345317,0.29814088638852354
ENSG00000053438,NNAT,57.27508883782263,-0.18231164435278427,0.12195108296784363,-1.4949571575420668,0.1349256236105813,0.26218294374038686
ENSG00000053501,USE1,2532.0330015066697,-0.14187818267940197,0.08646722785141,-1.640831864336083,0.10083232184248582,0.21306476312936468
ENSG00000053524,MCF2L2,45.506968313608134,0.026200423347864463,0.12776633852421157,0.20506514979216936,0.8375212242280656,0.8978916791982186
ENSG00000053702,NRIP2,278.7054520252015,-0.04762190690268597,0.08196740022482174,-0.5809859379712874,0.5612499309520024,0.6999015405917145
ENSG00000053747,LAMA3,4271.997790496947,0.7301123979415519,0.16302148558061627,4.4786268223552765,7.512473317342271e-6,1.512621975564761e-4
ENSG00000053770,AP5M1,2387.7941064830006,-0.07397629620135839,0.050179181239708645,-1.4742427910086784,0.14041623232432546,0.26981594278328147
ENSG00000053900,ANAPC4,1141.1077933549693,-0.056726599453540076,0.05051536757569102,-1.1229572737156133,0.26145564103687063,0.41773298474124126
ENSG00000053918,KCNQ1,1132.9807695244572,0.26732683788942585,0.11961084027230742,2.2349716570908327,0.025419209541341012,0.07834723211473543
ENSG00000054116,TRAPPC3,4698.4278266963465,0.09001222841879433,0.06735521163026774,1.3363810496639446,0.18142475710660866,0.3247786544843917
ENSG00000054118,THRAP3,9023.915289476854,0.0601005616982277,0.04002350601642587,1.5016316080245968,0.1331922755982765,0.2597420425890191
ENSG00000054148,PHPT1,5367.421049607003,-0.14885729523003885,0.0792908951843184,-1.877356724047666,0.06046921857710261,0.14724977962207186
ENSG00000054179,ENTPD2,1311.0340623157745,0.13918481836845237,0.1392410637262317,0.9995960576838889,0.3175060317749163,0.4785438305213007
ENSG00000054219,LY75,1062.7914601923949,0.25930471746320727,0.09370644906696532,2.7672024716025754,0.005653962819106186,0.02550161150736458
ENSG00000054267,ARID4B,2976.9999801740223,-0.03754168144577609,0.06120504181305139,-0.6133756359557079,0.5396279920999012,0.6812929586395343
ENSG00000054277,OPN3,695.588852069317,0.025824493375967424,0.10654846674096596,0.24237320503870163,0.8084909947661193,0.8795416660673568
ENSG00000054282,SDCCAG8,1278.2717098815783,-0.06951558440536969,0.05930058124829922,-1.172258061254053,0.24109346391531974,0.39521456454344694
ENSG00000054356,PTPRN,103.08922314983218,0.2909536383528175,0.1459620573247029,1.9933511741724124,0.04622300639322091,0.12077367687084477
ENSG00000054392,HHAT,375.7342052055481,-0.09466073312324363,0.09625739466931434,-0.9834125829859002,0.32540441983212554,0.48638852505128427
ENSG00000054523,KIF1B,5398.580716780653,0.2533330493163748,0.07058724779826478,3.588935072810735,3.32031513537863e-4,0.0029774991337042024
ENSG00000054598,FOXC1,1896.8088956391762,-0.1297362226480771,0.1673692575429328,-0.7751496574261719,0.4382512317329239,0.5936084103647765
ENSG00000054611,TBC1D22A,2012.4485920251902,0.16654626782785054,0.05503673295329271,3.02609291814598,0.002477361593643015,0.013650584505401579
ENSG00000054654,SYNE2,4564.312106734058,0.09676881532603439,0.08341078482859521,1.160147521988784,0.2459887487296051,0.4007158036251443
ENSG00000054690,PLEKHH1,1312.5506469312706,-0.39673749129622937,0.09789557741986245,-4.0526600052080965,5.063856812102009e-5,6.886089464934538e-4
ENSG00000054793,ATP9A,6341.418244402166,0.03528080118547202,0.07377626893105389,0.4782134105811582,0.6324983185348494,0.7560603752520352
ENSG00000054796,SPO11,0.44635142530942673,-0.20162450132076923,0.32149233332945654,-0.627151818000431,0.5305597230838447,0.6737928788387636
ENSG00000054803,CBLN4,31.9785348462714,0.24368149501446865,0.18169919058180956,1.3411259248551892,0.17987957144998254,0.3228371467508699
ENSG00000054938,CHRDL2,40.761798714919884,-0.5103210405391975,0.1598459849696839,-3.192579661203151,0.001410080442501388,0.00888775019829135
ENSG00000054965,FAM168A,5286.649741800218,-0.022147990991627824,0.06094714204249588,-0.3633967114681926,0.7163085579862467,0.8165003467800193
ENSG00000054967,RELT,524.3330768378106,-0.02490683734462486,0.08084648814595213,-0.30807568659829176,0.7580247413506221,0.8457461937846581
ENSG00000054983,GALC,1666.6286497609042,-3.874845024733296e-4,0.06171752597443941,-0.0062783544277813085,0.9949906308445103,0.9973990139316022
ENSG00000055044,NOP58,4992.595160521818,-0.18138333405364965,0.05731711371128923,-3.164558057952667,0.0015531867108523566,0.009535770972086133
ENSG00000055070,SZRD1,10017.017441908976,0.01843285320963564,0.04357053928909689,0.4230577245631726,0.6722531456053019,0.7854447819453585
ENSG00000055118,KCNH2,1782.816218901576,-0.39780169782882246,0.1202580831128688,-3.30789987277166,9.399841054678746e-4,0.006517652347730446
